Index,ID,Inbox,From,Subject,Date,Page,Body Text,HTML File,Extracted Links,Extracted Codes,Scraped At
36,"e_ZwLjBQVkZQDmZmNmZQNjZwR0BQN2ZN==","wealifyjunior@yopmail.com","Order confirmation - AliExpress","Order confirmation - AliExpress","Wealify <no-reply@wealify.com>",3,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): noreply@aliexpress.com Email id: EM-0113 Thời điểm CSV: 2026-06-23 05:41  Thanks  Giao dịch thẻ  CSV id: CD-0150 Wealify order_no: WLF15-CD-0150 Thẻ: VC02 Loại: purchase Merchant: ALIEXPRESS.COM Số tiền: 24.61 USD (~24.61 USD) Trạng thái CSV: success Mô tả: AliExpress","html/mail_036_e_ZwLjBQVkZQDmZmNmZQNjZwR0BQN2ZN.html","","0113; 2026; 0150","2026-08-21T07:48:18.550Z"
37,"e_ZwLjBQVkZQDmZmNkZQNjZwR0Amp1Aj==","wealifyjunior@yopmail.com","Order confirmation - Booking.com","Order confirmation - Booking.com","Wealify <no-reply@wealify.com>",3,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): noreply@booking.com.com Email id: EM-0112 Thời điểm CSV: 2026-07-01 12:51  Thanks  Giao dịch thẻ  CSV id: CD-0146 Wealify order_no: WLF15-CD-0146 Thẻ: VC01 Loại: purchase Merchant: BOOKING.COM 9931 Số tiền: 588.8 USD (~588.8 USD) Trạng thái CSV: success Mô tả: Booking.com","html/mail_037_e_ZwLjBQVkZQDmZmNkZQNjZwR0Amp1Aj.html","","0112; 2026; 0146; 9931","2026-08-21T07:48:19.262Z"
38,"e_ZwLjBQVkZQDmZwH4ZQNjZwR0AmD3Aj==","wealifyjunior@yopmail.com","Order confirmation - Shopee","Order confirmation - Shopee","Wealify <no-reply@wealify.com>",3,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): noreply@shopee.com Email id: EM-0111 Thời điểm CSV: 2026-05-02 14:19  Thanks  Giao dịch thẻ  CSV id: CD-0141 Wealify order_no: WLF15-CD-0141 Thẻ: VC01 Loại: purchase Merchant: SHOPEE *ORDER Số tiền: 37.36 USD (~37.36 USD) Trạng thái CSV: success Mô tả: Shopee","html/mail_038_e_ZwLjBQVkZQDmZwH4ZQNjZwR0AmD3Aj.html","","0111; 2026; 0141","2026-08-21T07:48:19.976Z"
39,"e_ZwLjBQVkZQDmZwH2ZQNjZwR0AmR1Zj==","wealifyjunior@yopmail.com","Order confirmation - The Coffee House","Order confirmation - The Coffee House","Wealify <no-reply@wealify.com>",3,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): noreply@the.com Email id: EM-0110 Thời điểm CSV: 2026-06-19 19:15  Thanks  Giao dịch thẻ  CSV id: CD-0139 Wealify order_no: WLF15-CD-0139 Thẻ: VC03 Loại: purchase Merchant: SQ *THE COFFEE HOUSE Số tiền: 30.55 USD (~30.55 USD) Trạng thái CSV: success Mô tả: The Coffee House","html/mail_039_e_ZwLjBQVkZQDmZwH2ZQNjZwR0AmR1Zj.html","","0110; 2026; 0139","2026-08-21T07:48:20.689Z"
40,"e_ZwLjBQVkZQDmZwHmZQNjZwR0AwtlZN==","wealifyjunior@yopmail.com","Order confirmation - Shopee","Order confirmation - Shopee","Wealify <no-reply@wealify.com>",3,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): noreply@shopee.com Email id: EM-0109 Thời điểm CSV: 2026-03-12 22:05  Thanks  Giao dịch thẻ  CSV id: CD-0138 Wealify order_no: WLF15-CD-0138 Thẻ: VC03 Loại: purchase Merchant: SHOPEE *ORDER Số tiền: 91.32 USD (~91.32 USD) Trạng thái CSV: success Mô tả: Shopee","html/mail_040_e_ZwLjBQVkZQDmZwHmZQNjZwR0AwtlZN.html","","0109; 2026; 0138","2026-08-21T07:48:21.401Z"
41,"e_ZwLjBQVkZQDmZwHmZQNjZwR0AwtjAN==","wealifyjunior@yopmail.com","Order confirmation - Shopee","Order confirmation - Shopee","Wealify <no-reply@wealify.com>",3,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): noreply@shopee.com Email id: EM-0108 Thời điểm CSV: 2026-04-14 16:18  Thanks  Giao dịch thẻ  CSV id: CD-0135 Wealify order_no: WLF15-CD-0135 Thẻ: VC04 Loại: purchase Merchant: SHOPEE *ORDER Số tiền: 184.04 EUR (~198.76 USD) Trạng thái CSV: success Mô tả: Shopee","html/mail_041_e_ZwLjBQVkZQDmZwHmZQNjZwR0AwtjAN.html","","0108; 2026; 0135","2026-08-21T07:48:22.112Z"
42,"e_ZwLjBQVkZQDmZwD5ZQNjZwR0AwZkZt==","wealifyjunior@yopmail.com","Order confirmation - Booking.com","Order confirmation - Booking.com","Wealify <no-reply@wealify.com>",3,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): noreply@booking.com.com Email id: EM-0107 Thời điểm CSV: 2026-06-14 18:15  Thanks  Giao dịch thẻ  CSV id: CD-0128 Wealify order_no: WLF15-CD-0128 Thẻ: VC01 Loại: purchase Merchant: BOOKING.COM 9931 Số tiền: 480.85 USD (~480.85 USD) Trạng thái CSV: success Mô tả: Booking.com","html/mail_042_e_ZwLjBQVkZQDmZwD5ZQNjZwR0AwZkZt.html","","0107; 2026; 0128; 9931","2026-08-21T07:48:22.825Z"
43,"e_ZwLjBQVkZQDmZwD2ZQNjZwR0AGx2ZN==","wealifyjunior@yopmail.com","Order confirmation - Booking.com","Order confirmation - Booking.com","Wealify <no-reply@wealify.com>",3,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): noreply@booking.com.com Email id: EM-0106 Thời điểm CSV: 2026-04-05 23:54  Thanks  Giao dịch thẻ  CSV id: CD-0124 Wealify order_no: WLF15-CD-0124 Thẻ: VC02 Loại: purchase Merchant: BOOKING.COM 9931 Số tiền: 70.36 USD (~70.36 USD) Trạng thái CSV: success Mô tả: Booking.com","html/mail_043_e_ZwLjBQVkZQDmZwD2ZQNjZwR0AGx2ZN.html","","0106; 2026; 0124; 9931","2026-08-21T07:48:23.537Z"
44,"e_ZwLjBQVkZQDmZwD0ZQNjZwR0AGL1BD==","wealifyjunior@yopmail.com","Order confirmation - Uber","Order confirmation - Uber","Wealify <no-reply@wealify.com>",3,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): noreply@uber.com Email id: EM-0105 Thời điểm CSV: 2026-07-28 08:52  Thanks  Giao dịch thẻ  CSV id: CD-0123 Wealify order_no: WLF15-CD-0123 Thẻ: VC01 Loại: purchase Merchant: UBER *EATS Số tiền: 27.27 USD (~27.27 USD) Trạng thái CSV: success Mô tả: Uber","html/mail_044_e_ZwLjBQVkZQDmZwD0ZQNjZwR0AGL1BD.html","","0105; 2026; 0123","2026-08-21T07:48:24.250Z"
45,"e_ZwLjBQVkZQDmZwDlZQNjZwR0AGDmAt==","wealifyjunior@yopmail.com","Order confirmation - Uber","Order confirmation - Uber","Wealify <no-reply@wealify.com>",3,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): noreply@uber.com Email id: EM-0105 Thời điểm CSV: 2026-07-28 08:52  Thanks  Giao dịch thẻ  CSV id: CD-0123 Wealify order_no: WLF15-CD-0123 Thẻ: VC01 Loại: purchase Merchant: UBER *EATS Số tiền: 27.27 USD (~27.27 USD) Trạng thái CSV: success Mô tả: Uber","html/mail_045_e_ZwLjBQVkZQDmZwDlZQNjZwR0AGDmAt.html","","0105; 2026; 0123","2026-08-21T07:48:24.963Z"
46,"e_ZwLjBQVkZQDmZwDjZQNjZwR0AGVjZj==","wealifyjunior@yopmail.com","Order confirmation - AliExpress","Order confirmation - AliExpress","Wealify <no-reply@wealify.com>",4,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): noreply@aliexpress.com Email id: EM-0103 Thời điểm CSV: 2026-05-16 20:37  Thanks  Giao dịch thẻ  CSV id: CD-0116 Wealify order_no: WLF15-CD-0116 Thẻ: VC01 Loại: purchase Merchant: ALIEXPRESS.COM Số tiền: 92.36 USD (~92.36 USD) Trạng thái CSV: success Mô tả: AliExpress","html/mail_046_e_ZwLjBQVkZQDmZwDjZQNjZwR0AGVjZj.html","","0103; 2026; 0116","2026-08-21T07:48:25.675Z"
47,"e_ZwLjBQVkZQDmZwZ3ZQNjZwR0AQxlZj==","wealifyjunior@yopmail.com","Order confirmation - Uber","Order confirmation - Uber","Wealify <no-reply@wealify.com>",4,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): noreply@uber.com Email id: EM-0102 Thời điểm CSV: 2026-04-27 13:31  Thanks  Giao dịch thẻ  CSV id: CD-0111 Wealify order_no: WLF15-CD-0111 Thẻ: VC01 Loại: purchase Merchant: UBER *EATS Số tiền: 5.61 USD (~5.61 USD) Trạng thái CSV: success Mô tả: Uber","html/mail_047_e_ZwLjBQVkZQDmZwZ3ZQNjZwR0AQxlZj.html","","0102; 2026; 0111","2026-08-21T07:48:26.388Z"
48,"e_ZwLjBQVkZQDmZwZ0ZQNjZwR0AQD1ZD==","wealifyjunior@yopmail.com","Order confirmation - Grab","Order confirmation - Grab","Wealify <no-reply@wealify.com>",4,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): noreply@grab.com Email id: EM-0101 Thời điểm CSV: 2026-04-09 14:09  Thanks  Giao dịch thẻ  CSV id: CD-0110 Wealify order_no: WLF15-CD-0110 Thẻ: VC01 Loại: purchase Merchant: GRAB* RIDE HCM Số tiền: 6.54 USD (~6.54 USD) Trạng thái CSV: success Mô tả: Grab","html/mail_048_e_ZwLjBQVkZQDmZwZ0ZQNjZwR0AQD1ZD.html","","0101; 2026; 0110","2026-08-21T07:48:27.100Z"
49,"e_ZwLjBQVkZQDmZwZlZQNjZwR0AQR0BD==","wealifyjunior@yopmail.com","Order confirmation - Apple","Order confirmation - Apple","Wealify <no-reply@wealify.com>",4,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): noreply@apple.com Email id: EM-0100 Thời điểm CSV: 2026-07-02 19:15  Thanks  Giao dịch thẻ  CSV id: CD-0109 Wealify order_no: WLF15-CD-0109 Thẻ: VC01 Loại: purchase Merchant: APPLE.COM/BILL Số tiền: 29.25 USD (~29.25 USD) Trạng thái CSV: success Mô tả: Apple","html/mail_049_e_ZwLjBQVkZQDmZwZlZQNjZwR0AQR0BD.html","","0100; 2026; 0109","2026-08-21T07:48:27.812Z"
50,"e_ZwLjBQVkZQDmZwZjZQNjZwR0ZmLkZD==","wealifyjunior@yopmail.com","Order confirmation - Grab","Order confirmation - Grab","Wealify <no-reply@wealify.com>",4,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): noreply@grab.com Email id: EM-0099 Thời điểm CSV: 2026-03-28 08:54  Thanks  Giao dịch thẻ  CSV id: CD-0108 Wealify order_no: WLF15-CD-0108 Thẻ: VC01 Loại: purchase Merchant: GRAB* RIDE HCM Số tiền: 17.29 USD (~17.29 USD) Trạng thái CSV: success Mô tả: Grab","html/mail_050_e_ZwLjBQVkZQDmZwZjZQNjZwR0ZmLkZD.html","","0099; 2026; 0108","2026-08-21T07:48:28.524Z"
51,"e_ZwLjBQVkZQDmZwV4ZQNjZwR0ZmRkBN==","wealifyjunior@yopmail.com","Order confirmation - Grab","Order confirmation - Grab","Wealify <no-reply@wealify.com>",4,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): noreply@grab.com Email id: EM-0098 Thời điểm CSV: 2026-03-23 17:12  Thanks  Giao dịch thẻ  CSV id: CD-0103 Wealify order_no: WLF15-CD-0103 Thẻ: VC02 Loại: purchase Merchant: GRAB* RIDE HCM Số tiền: 20.38 USD (~20.38 USD) Trạng thái CSV: success Mô tả: Grab","html/mail_051_e_ZwLjBQVkZQDmZwV4ZQNjZwR0ZmRkBN.html","","0098; 2026; 0103","2026-08-21T07:48:29.237Z"
52,"e_ZwLjBQVkZQDmZwV1ZQNjZwR0ZwLkAN==","wealifyjunior@yopmail.com","Order confirmation - Grab","Order confirmation - Grab","Wealify <no-reply@wealify.com>",4,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): noreply@grab.com Email id: EM-0097 Thời điểm CSV: 2026-06-04 22:42  Thanks  Giao dịch thẻ  CSV id: CD-0102 Wealify order_no: WLF15-CD-0102 Thẻ: VC03 Loại: purchase Merchant: GRAB* RIDE HCM Số tiền: 20.92 USD (~20.92 USD) Trạng thái CSV: success Mô tả: Grab","html/mail_052_e_ZwLjBQVkZQDmZwV1ZQNjZwR0ZwLkAN.html","","0097; 2026; 0102","2026-08-21T07:48:29.946Z"
53,"e_ZwLjBQVkZQDmZwVmZQNjZwR0ZwVlAD==","wealifyjunior@yopmail.com","Order confirmation - Namecheap","Order confirmation - Namecheap","Wealify <no-reply@wealify.com>",4,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): noreply@namecheap.com Email id: EM-0096 Thời điểm CSV: 2026-07-31 19:40  Thanks  Giao dịch thẻ  CSV id: CD-0100 Wealify order_no: WLF15-CD-0100 Thẻ: VC01 Loại: purchase Merchant: NAMECHEAP* DOMAIN Số tiền: 27.71 USD (~27.71 USD) Trạng thái CSV: success Mô tả: Namecheap","html/mail_053_e_ZwLjBQVkZQDmZwVmZQNjZwR0ZwVlAD.html","","0096; 2026; 0100","2026-08-21T07:48:30.661Z"
54,"e_ZwLjBQVkZQDmZwVkZQNjZwR0ZGx1BN==","wealifyjunior@yopmail.com","Order confirmation - Shopee","Order confirmation - Shopee","Wealify <no-reply@wealify.com>",4,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): noreply@shopee.com Email id: EM-0095 Thời điểm CSV: 2026-03-26 14:10  Thanks  Giao dịch thẻ  CSV id: CD-0099 Wealify order_no: WLF15-CD-0099 Thẻ: VC03 Loại: purchase Merchant: SHOPEE *ORDER Số tiền: 15.84 USD (~15.84 USD) Trạng thái CSV: success Mô tả: Shopee","html/mail_054_e_ZwLjBQVkZQDmZwVkZQNjZwR0ZGx1BN.html","","0095; 2026; 0099","2026-08-21T07:48:31.373Z"
55,"e_ZwLjBQVkZQDmZwR4ZQNjZwR0ZGH1ZD==","wealifyjunior@yopmail.com","Order confirmation - Amazon","Order confirmation - Amazon","Wealify <no-reply@wealify.com>",4,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): noreply@amazon.com Email id: EM-0094 Thời điểm CSV: 2026-06-25 15:17  Thanks  Giao dịch thẻ  CSV id: CD-0093 Wealify order_no: WLF15-CD-0093 Thẻ: VC01 Loại: purchase Merchant: AMZN Mktp US*2K9 Số tiền: 66.22 USD (~66.22 USD) Trạng thái CSV: success Mô tả: Amazon","html/mail_055_e_ZwLjBQVkZQDmZwR4ZQNjZwR0ZGH1ZD.html","","0094; 2026; 0093","2026-08-21T07:48:32.087Z"
56,"e_ZwLjBQVkZQDmZwR3ZQNjZwR0ZGVmZN==","wealifyjunior@yopmail.com","Order confirmation - Namecheap","Order confirmation - Namecheap","Wealify <no-reply@wealify.com>",4,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): noreply@namecheap.com Email id: EM-0093 Thời điểm CSV: 2026-08-14 07:24  Thanks  Giao dịch thẻ  CSV id: CD-0087 Wealify order_no: WLF15-CD-0087 Thẻ: VC01 Loại: purchase Merchant: NAMECHEAP* DOMAIN Số tiền: 56.85 USD (~56.85 USD) Trạng thái CSV: success Mô tả: Namecheap","html/mail_056_e_ZwLjBQVkZQDmZwR3ZQNjZwR0ZGVmZN.html","","0093; 2026; 0087","2026-08-21T07:48:32.799Z"
57,"e_ZwLjBQVkZQDmZwR1ZQNjZwR0ZGN1Zt==","wealifyjunior@yopmail.com","Order confirmation - Steam","Order confirmation - Steam","Wealify <no-reply@wealify.com>",4,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): noreply@steam.com Email id: EM-0092 Thời điểm CSV: 2026-06-15 00:50  Thanks  Giao dịch thẻ  CSV id: CD-0076 Wealify order_no: WLF15-CD-0076 Thẻ: VC03 Loại: purchase Merchant: STEAMGAMES.COM Số tiền: 31.33 USD (~31.33 USD) Trạng thái CSV: success Mô tả: Steam","html/mail_057_e_ZwLjBQVkZQDmZwR1ZQNjZwR0ZGN1Zt.html","","0092; 2026; 0076","2026-08-21T07:48:33.513Z"
58,"e_ZwLjBQVkZQDmZwRlZQNjZwR0ZQp4ZD==","wealifyjunior@yopmail.com","Order confirmation - Google Ads","Order confirmation - Google Ads","Wealify <no-reply@wealify.com>",4,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): noreply@google.com Email id: EM-0091 Thời điểm CSV: 2026-04-03 19:41  Thanks  Giao dịch thẻ  CSV id: CD-0075 Wealify order_no: WLF15-CD-0075 Thẻ: VC02 Loại: purchase Merchant: GOOGLE *ADS 8842 Số tiền: 104.79 USD (~104.79 USD) Trạng thái CSV: success Mô tả: Google Ads","html/mail_058_e_ZwLjBQVkZQDmZwRlZQNjZwR0ZQp4ZD.html","","0091; 2026; 0075; 8842","2026-08-21T07:48:34.225Z"
59,"e_ZwLjBQVkZQDmZwRjZQNjZwR0ZQHkBD==","wealifyjunior@yopmail.com","Order confirmation - Uber","Order confirmation - Uber","Wealify <no-reply@wealify.com>",4,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): noreply@uber.com Email id: EM-0090 Thời điểm CSV: 2026-04-04 06:54  Thanks  Giao dịch thẻ  CSV id: CD-0070 Wealify order_no: WLF15-CD-0070 Thẻ: VC01 Loại: purchase Merchant: UBER *EATS Số tiền: 30.2 USD (~30.2 USD) Trạng thái CSV: success Mô tả: Uber","html/mail_059_e_ZwLjBQVkZQDmZwRjZQNjZwR0ZQHkBD.html","","0090; 2026; 0070","2026-08-21T07:48:34.939Z"
60,"e_ZwLjBQVkZQDmZwN4ZQNjZwR0ZQV4BN==","wealifyjunior@yopmail.com","Order confirmation - Namecheap","Order confirmation - Namecheap","Wealify <no-reply@wealify.com>",4,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): noreply@namecheap.com Email id: EM-0089 Thời điểm CSV: 2026-04-03 17:07  Thanks  Giao dịch thẻ  CSV id: CD-0069 Wealify order_no: WLF15-CD-0069 Thẻ: VC01 Loại: purchase Merchant: NAMECHEAP* DOMAIN Số tiền: 53.2 USD (~53.2 USD) Trạng thái CSV: success Mô tả: Namecheap","html/mail_060_e_ZwLjBQVkZQDmZwN4ZQNjZwR0ZQV4BN.html","","0089; 2026; 0069","2026-08-21T07:48:35.651Z"
61,"e_ZwLjBQVkZQDmZwN2ZQNjZwR0ZQN0Zt==","wealifyjunior@yopmail.com","Your receipt from NORDVPN","Your receipt from NORDVPN","Wealify <no-reply@wealify.com>",5,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@nordvpn.com Email id: EM-0088 Thời điểm CSV: 2026-07-28 12:58  Amount 3.99  Giao dịch thẻ  CSV id: CD-0062 Wealify order_no: WLF15-CD-0062 Thẻ: VC01 Loại: purchase Merchant: NORDVPN *MONTHLY Số tiền: 3.99 USD (~3.99 USD) Trạng thái CSV: success Mô tả: Subscription NORDVPN *MONTHLY","html/mail_061_e_ZwLjBQVkZQDmZwN2ZQNjZwR0ZQN0Zt.html","","0088; 2026; 0062","2026-08-21T07:48:36.365Z"
62,"e_ZwLjBQVkZQDmZwNmZQNjZwRmBGpmBD==","wealifyjunior@yopmail.com","Your receipt from NORDVPN","Your receipt from NORDVPN","Wealify <no-reply@wealify.com>",5,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@nordvpn.com Email id: EM-0087 Thời điểm CSV: 2026-06-28 16:41  Amount 3.99  Giao dịch thẻ  CSV id: CD-0061 Wealify order_no: WLF15-CD-0061 Thẻ: VC01 Loại: purchase Merchant: NORDVPN *MONTHLY Số tiền: 3.99 USD (~3.99 USD) Trạng thái CSV: success Mô tả: Subscription NORDVPN *MONTHLY","html/mail_062_e_ZwLjBQVkZQDmZwNmZQNjZwRmBGpmBD.html","","0087; 2026; 0061","2026-08-21T07:48:37.077Z"
63,"e_ZwLjBQVkZQDmZwNkZQNjZwRmBGZ3BD==","wealifyjunior@yopmail.com","Your receipt from NORDVPN","Your receipt from NORDVPN","Wealify <no-reply@wealify.com>",5,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@nordvpn.com Email id: EM-0086 Thời điểm CSV: 2026-05-28 17:45  Amount 3.99  Giao dịch thẻ  CSV id: CD-0060 Wealify order_no: WLF15-CD-0060 Thẻ: VC01 Loại: purchase Merchant: NORDVPN *MONTHLY Số tiền: 3.99 USD (~3.99 USD) Trạng thái CSV: success Mô tả: Subscription NORDVPN *MONTHLY","html/mail_063_e_ZwLjBQVkZQDmZwNkZQNjZwRmBGZ3BD.html","","0086; 2026; 0060","2026-08-21T07:48:37.790Z"
64,"e_ZwLjBQVkZQDmZwNjZQNjZwRmBGVlAD==","wealifyjunior@yopmail.com","Your receipt from NORDVPN","Your receipt from NORDVPN","Wealify <no-reply@wealify.com>",5,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@nordvpn.com Email id: EM-0085 Thời điểm CSV: 2026-04-28 17:35  Amount 3.99  Giao dịch thẻ  CSV id: CD-0059 Wealify order_no: WLF15-CD-0059 Thẻ: VC01 Loại: purchase Merchant: NORDVPN *MONTHLY Số tiền: 3.99 USD (~3.99 USD) Trạng thái CSV: success Mô tả: Subscription NORDVPN *MONTHLY","html/mail_064_e_ZwLjBQVkZQDmZwNjZQNjZwRmBGVlAD.html","","0085; 2026; 0059","2026-08-21T07:48:38.504Z"
65,"e_ZwLjBQVkZQDmZGH5ZQNjZwRmBGRkAt==","wealifyjunior@yopmail.com","Your receipt from NORDVPN","Your receipt from NORDVPN","Wealify <no-reply@wealify.com>",5,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@nordvpn.com Email id: EM-0084 Thời điểm CSV: 2026-03-28 18:58  Amount 3.99  Giao dịch thẻ  CSV id: CD-0058 Wealify order_no: WLF15-CD-0058 Thẻ: VC01 Loại: purchase Merchant: NORDVPN *MONTHLY Số tiền: 3.99 USD (~3.99 USD) Trạng thái CSV: success Mô tả: Subscription NORDVPN *MONTHLY","html/mail_065_e_ZwLjBQVkZQDmZGH5ZQNjZwRmBGRkAt.html","","0084; 2026; 0058","2026-08-21T07:48:39.218Z"
66,"e_ZwLjBQVkZQDmZGH1ZQNjZwRmBQH2ZD==","wealifyjunior@yopmail.com","Your receipt from NORDVPN","Your receipt from NORDVPN","Wealify <no-reply@wealify.com>",5,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@nordvpn.com Email id: EM-0083 Thời điểm CSV: 2026-02-28 15:26  Amount 3.99  Giao dịch thẻ  CSV id: CD-0057 Wealify order_no: WLF15-CD-0057 Thẻ: VC01 Loại: purchase Merchant: NORDVPN *MONTHLY Số tiền: 3.99 USD (~3.99 USD) Trạng thái CSV: success Mô tả: Subscription NORDVPN *MONTHLY","html/mail_066_e_ZwLjBQVkZQDmZGH1ZQNjZwRmBQH2ZD.html","","0083; 2026; 0057","2026-08-21T07:48:39.931Z"
67,"e_ZwLjBQVkZQDmZGH1ZQNjZwRmBQHmAt==","wealifyjunior@yopmail.com","Your receipt from CLOUDWAYS HOSTING","Your receipt from CLOUDWAYS HOSTING","Wealify <no-reply@wealify.com>",5,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@cloudways.com Email id: EM-0082 Thời điểm CSV: 2026-07-27 17:53  Amount 16.00  Giao dịch thẻ  CSV id: CD-0056 Wealify order_no: WLF15-CD-0056 Thẻ: VC02 Loại: purchase Merchant: CLOUDWAYS HOSTING Số tiền: 16.0 USD (~16.0 USD) Trạng thái CSV: success Mô tả: Subscription CLOUDWAYS HOSTING","html/mail_067_e_ZwLjBQVkZQDmZGH1ZQNjZwRmBQHmAt.html","","0082; 2026; 0056","2026-08-21T07:48:40.641Z"
68,"e_ZwLjBQVkZQDmZGHjZQNjZwRmAmx2At==","wealifyjunior@yopmail.com","Your receipt from CLOUDWAYS HOSTING","Your receipt from CLOUDWAYS HOSTING","Wealify <no-reply@wealify.com>",5,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@cloudways.com Email id: EM-0081 Thời điểm CSV: 2026-06-27 10:43  Amount 16.00  Giao dịch thẻ  CSV id: CD-0055 Wealify order_no: WLF15-CD-0055 Thẻ: VC02 Loại: purchase Merchant: CLOUDWAYS HOSTING Số tiền: 16.0 USD (~16.0 USD) Trạng thái CSV: success Mô tả: Subscription CLOUDWAYS HOSTING","html/mail_068_e_ZwLjBQVkZQDmZGHjZQNjZwRmAmx2At.html","","0081; 2026; 0055","2026-08-21T07:48:41.350Z"
69,"e_ZwLjBQVkZQDmZGD4ZQNjZwRmAmL1AN==","wealifyjunior@yopmail.com","Your receipt from CLOUDWAYS HOSTING","Your receipt from CLOUDWAYS HOSTING","Wealify <no-reply@wealify.com>",5,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@cloudways.com Email id: EM-0080 Thời điểm CSV: 2026-05-27 16:32  Amount 16.00  Giao dịch thẻ  CSV id: CD-0054 Wealify order_no: WLF15-CD-0054 Thẻ: VC02 Loại: purchase Merchant: CLOUDWAYS HOSTING Số tiền: 16.0 USD (~16.0 USD) Trạng thái CSV: success Mô tả: Subscription CLOUDWAYS HOSTING","html/mail_069_e_ZwLjBQVkZQDmZGD4ZQNjZwRmAmL1AN.html","","0080; 2026; 0054","2026-08-21T07:48:42.062Z"
70,"e_ZwLjBQVkZQDmZGD1ZQNjZwRmAmV2AN==","wealifyjunior@yopmail.com","Your receipt from CLOUDWAYS HOSTING","Your receipt from CLOUDWAYS HOSTING","Wealify <no-reply@wealify.com>",5,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@cloudways.com Email id: EM-0077 Thời điểm CSV: 2026-02-27 18:30  Amount 16.00  Giao dịch thẻ  CSV id: CD-0051 Wealify order_no: WLF15-CD-0051 Thẻ: VC02 Loại: purchase Merchant: CLOUDWAYS HOSTING Số tiền: 16.0 USD (~16.0 USD) Trạng thái CSV: success Mô tả: Subscription CLOUDWAYS HOSTING","html/mail_070_e_ZwLjBQVkZQDmZGD1ZQNjZwRmAmV2AN.html","","0077; 2026; 0051","2026-08-21T07:48:42.776Z"
