Index,ID,Inbox,From,Subject,Date,Page,Body Text,HTML File,Extracted Links,Extracted Codes,Scraped At
36,"e_ZwLjBQVjZGRkZQH5ZQNjAmH2ZmR5Aj==","wealifytester@yopmail.com","Order confirmation - Namecheap","Order confirmation - Namecheap","Wealify <no-reply@wealify.com>",3,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): noreply@namecheap.com Email id: EM-0093 Thời điểm CSV: 2026-08-14 07:24  Thanks  Giao dịch thẻ  CSV id: CD-0087 Wealify order_no: WLF15-CD-0087 Thẻ: VC01 Loại: purchase Merchant: NAMECHEAP* DOMAIN Số tiền: 56.85 USD (~56.85 USD) Trạng thái CSV: success Mô tả: Namecheap","html/mail_036_e_ZwLjBQVjZGRkZQH5ZQNjAmH2ZmR5Aj.html","","0093; 2026; 0087","2026-08-21T04:25:31.147Z"
37,"e_ZwLjBQVjZGRkZQH3ZQNjAmH2ZwxmAj==","wealifytester@yopmail.com","Order confirmation - Steam","Order confirmation - Steam","Wealify <no-reply@wealify.com>",3,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): noreply@steam.com Email id: EM-0092 Thời điểm CSV: 2026-06-15 00:50  Thanks  Giao dịch thẻ  CSV id: CD-0076 Wealify order_no: WLF15-CD-0076 Thẻ: VC03 Loại: purchase Merchant: STEAMGAMES.COM Số tiền: 31.33 USD (~31.33 USD) Trạng thái CSV: success Mô tả: Steam","html/mail_037_e_ZwLjBQVjZGRkZQH3ZQNjAmH2ZwxmAj.html","","0092; 2026; 0076","2026-08-21T04:25:31.856Z"
38,"e_ZwLjBQVjZGRkZQHmZQNjAmH2ZwRjAj==","wealifytester@yopmail.com","Order confirmation - Google Ads","Order confirmation - Google Ads","Wealify <no-reply@wealify.com>",3,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): noreply@google.com Email id: EM-0091 Thời điểm CSV: 2026-04-03 19:41  Thanks  Giao dịch thẻ  CSV id: CD-0075 Wealify order_no: WLF15-CD-0075 Thẻ: VC02 Loại: purchase Merchant: GOOGLE *ADS 8842 Số tiền: 104.79 USD (~104.79 USD) Trạng thái CSV: success Mô tả: Google Ads","html/mail_038_e_ZwLjBQVjZGRkZQHmZQNjAmH2ZwRjAj.html","","0091; 2026; 0075; 8842","2026-08-21T04:25:32.563Z"
39,"e_ZwLjBQVjZGRkZQHjZQNjAmH2ZGV5AN==","wealifytester@yopmail.com","Order confirmation - Uber","Order confirmation - Uber","Wealify <no-reply@wealify.com>",3,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): noreply@uber.com Email id: EM-0090 Thời điểm CSV: 2026-04-04 06:54  Thanks  Giao dịch thẻ  CSV id: CD-0070 Wealify order_no: WLF15-CD-0070 Thẻ: VC01 Loại: purchase Merchant: UBER *EATS Số tiền: 30.2 USD (~30.2 USD) Trạng thái CSV: success Mô tả: Uber","html/mail_039_e_ZwLjBQVjZGRkZQHjZQNjAmH2ZGV5AN.html","","0090; 2026; 0070","2026-08-21T04:25:33.271Z"
40,"e_ZwLjBQVjZGRkZQD4ZQNjAmH2ZQpjAt==","wealifytester@yopmail.com","Order confirmation - Namecheap","Order confirmation - Namecheap","Wealify <no-reply@wealify.com>",3,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): noreply@namecheap.com Email id: EM-0089 Thời điểm CSV: 2026-04-03 17:07  Thanks  Giao dịch thẻ  CSV id: CD-0069 Wealify order_no: WLF15-CD-0069 Thẻ: VC01 Loại: purchase Merchant: NAMECHEAP* DOMAIN Số tiền: 53.2 USD (~53.2 USD) Trạng thái CSV: success Mô tả: Namecheap","html/mail_040_e_ZwLjBQVjZGRkZQD4ZQNjAmH2ZQpjAt.html","","0089; 2026; 0069","2026-08-21T04:25:33.979Z"
41,"e_ZwLjBQVjZGRkZQD1ZQNjAmH2ZQN1ZD==","wealifytester@yopmail.com","Your receipt from NORDVPN","Your receipt from NORDVPN","Wealify <no-reply@wealify.com>",3,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@nordvpn.com Email id: EM-0088 Thời điểm CSV: 2026-07-28 12:58  Amount 3.99  Giao dịch thẻ  CSV id: CD-0062 Wealify order_no: WLF15-CD-0062 Thẻ: VC01 Loại: purchase Merchant: NORDVPN *MONTHLY Số tiền: 3.99 USD (~3.99 USD) Trạng thái CSV: success Mô tả: Subscription NORDVPN *MONTHLY","html/mail_041_e_ZwLjBQVjZGRkZQD1ZQNjAmH2ZQN1ZD.html","","0088; 2026; 0062","2026-08-21T04:25:34.687Z"
42,"e_ZwLjBQVjZGRkZQDkZQNjAmH1BGR0Zt==","wealifytester@yopmail.com","Your receipt from NORDVPN","Your receipt from NORDVPN","Wealify <no-reply@wealify.com>",3,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@nordvpn.com Email id: EM-0087 Thời điểm CSV: 2026-06-28 16:41  Amount 3.99  Giao dịch thẻ  CSV id: CD-0061 Wealify order_no: WLF15-CD-0061 Thẻ: VC01 Loại: purchase Merchant: NORDVPN *MONTHLY Số tiền: 3.99 USD (~3.99 USD) Trạng thái CSV: success Mô tả: Subscription NORDVPN *MONTHLY","html/mail_042_e_ZwLjBQVjZGRkZQDkZQNjAmH1BGR0Zt.html","","0087; 2026; 0061","2026-08-21T04:25:35.393Z"
43,"e_ZwLjBQVjZGRkZQZ4ZQNjAmH1BQH3BD==","wealifytester@yopmail.com","Your receipt from NORDVPN","Your receipt from NORDVPN","Wealify <no-reply@wealify.com>",3,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@nordvpn.com Email id: EM-0086 Thời điểm CSV: 2026-05-28 17:45  Amount 3.99  Giao dịch thẻ  CSV id: CD-0060 Wealify order_no: WLF15-CD-0060 Thẻ: VC01 Loại: purchase Merchant: NORDVPN *MONTHLY Số tiền: 3.99 USD (~3.99 USD) Trạng thái CSV: success Mô tả: Subscription NORDVPN *MONTHLY","html/mail_043_e_ZwLjBQVjZGRkZQZ4ZQNjAmH1BQH3BD.html","","0086; 2026; 0060","2026-08-21T04:25:36.099Z"
44,"e_ZwLjBQVjZGRkZQZ3ZQNjAmH1BQR5Zt==","wealifytester@yopmail.com","Your receipt from NORDVPN","Your receipt from NORDVPN","Wealify <no-reply@wealify.com>",3,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@nordvpn.com Email id: EM-0085 Thời điểm CSV: 2026-04-28 17:35  Amount 3.99  Giao dịch thẻ  CSV id: CD-0059 Wealify order_no: WLF15-CD-0059 Thẻ: VC01 Loại: purchase Merchant: NORDVPN *MONTHLY Số tiền: 3.99 USD (~3.99 USD) Trạng thái CSV: success Mô tả: Subscription NORDVPN *MONTHLY","html/mail_044_e_ZwLjBQVjZGRkZQZ3ZQNjAmH1BQR5Zt.html","","0085; 2026; 0059","2026-08-21T04:25:36.806Z"
45,"e_ZwLjBQVjZGRkZQZ1ZQNjAmH1Amp4Aj==","wealifytester@yopmail.com","Your receipt from NORDVPN","Your receipt from NORDVPN","Wealify <no-reply@wealify.com>",3,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@nordvpn.com Email id: EM-0084 Thời điểm CSV: 2026-03-28 18:58  Amount 3.99  Giao dịch thẻ  CSV id: CD-0058 Wealify order_no: WLF15-CD-0058 Thẻ: VC01 Loại: purchase Merchant: NORDVPN *MONTHLY Số tiền: 3.99 USD (~3.99 USD) Trạng thái CSV: success Mô tả: Subscription NORDVPN *MONTHLY","html/mail_045_e_ZwLjBQVjZGRkZQZ1ZQNjAmH1Amp4Aj.html","","0084; 2026; 0058","2026-08-21T04:25:37.513Z"
46,"e_ZwLjBQVjZGRkZQZlZQNjAmH1AwtmBD==","wealifytester@yopmail.com","Your receipt from NORDVPN","Your receipt from NORDVPN","Wealify <no-reply@wealify.com>",4,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@nordvpn.com Email id: EM-0083 Thời điểm CSV: 2026-02-28 15:26  Amount 3.99  Giao dịch thẻ  CSV id: CD-0057 Wealify order_no: WLF15-CD-0057 Thẻ: VC01 Loại: purchase Merchant: NORDVPN *MONTHLY Số tiền: 3.99 USD (~3.99 USD) Trạng thái CSV: success Mô tả: Subscription NORDVPN *MONTHLY","html/mail_046_e_ZwLjBQVjZGRkZQZlZQNjAmH1AwtmBD.html","","0083; 2026; 0057","2026-08-21T04:25:38.222Z"
47,"e_ZwLjBQVjZGRkZQV5ZQNjAmH1AwV0Zt==","wealifytester@yopmail.com","Your receipt from CLOUDWAYS HOSTING","Your receipt from CLOUDWAYS HOSTING","Wealify <no-reply@wealify.com>",4,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@cloudways.com Email id: EM-0082 Thời điểm CSV: 2026-07-27 17:53  Amount 16.00  Giao dịch thẻ  CSV id: CD-0056 Wealify order_no: WLF15-CD-0056 Thẻ: VC02 Loại: purchase Merchant: CLOUDWAYS HOSTING Số tiền: 16.0 USD (~16.0 USD) Trạng thái CSV: success Mô tả: Subscription CLOUDWAYS HOSTING","html/mail_047_e_ZwLjBQVjZGRkZQV5ZQNjAmH1AwV0Zt.html","","0082; 2026; 0056","2026-08-21T04:25:38.930Z"
48,"e_ZwLjBQVjZGRkZQV3ZQNjAmH1AGHjZj==","wealifytester@yopmail.com","Your receipt from CLOUDWAYS HOSTING","Your receipt from CLOUDWAYS HOSTING","Wealify <no-reply@wealify.com>",4,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@cloudways.com Email id: EM-0081 Thời điểm CSV: 2026-06-27 10:43  Amount 16.00  Giao dịch thẻ  CSV id: CD-0055 Wealify order_no: WLF15-CD-0055 Thẻ: VC02 Loại: purchase Merchant: CLOUDWAYS HOSTING Số tiền: 16.0 USD (~16.0 USD) Trạng thái CSV: success Mô tả: Subscription CLOUDWAYS HOSTING","html/mail_048_e_ZwLjBQVjZGRkZQV3ZQNjAmH1AGHjZj.html","","0081; 2026; 0055","2026-08-21T04:25:39.639Z"
49,"e_ZwLjBQVjZGRkZQV0ZQNjAmH1AQt3Zj==","wealifytester@yopmail.com","Your receipt from CLOUDWAYS HOSTING","Your receipt from CLOUDWAYS HOSTING","Wealify <no-reply@wealify.com>",4,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@cloudways.com Email id: EM-0080 Thời điểm CSV: 2026-05-27 16:32  Amount 16.00  Giao dịch thẻ  CSV id: CD-0054 Wealify order_no: WLF15-CD-0054 Thẻ: VC02 Loại: purchase Merchant: CLOUDWAYS HOSTING Số tiền: 16.0 USD (~16.0 USD) Trạng thái CSV: success Mô tả: Subscription CLOUDWAYS HOSTING","html/mail_049_e_ZwLjBQVjZGRkZQV0ZQNjAmH1AQt3Zj.html","","0080; 2026; 0054","2026-08-21T04:25:40.345Z"
50,"e_ZwLjBQVjZGRkZQVkZQNjAmH1AQVjAj==","wealifytester@yopmail.com","Your receipt from CLOUDWAYS HOSTING","Your receipt from CLOUDWAYS HOSTING","Wealify <no-reply@wealify.com>",4,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@cloudways.com Email id: EM-0079 Thời điểm CSV: 2026-04-27 17:36  Amount 16.00  Giao dịch thẻ  CSV id: CD-0053 Wealify order_no: WLF15-CD-0053 Thẻ: VC02 Loại: purchase Merchant: CLOUDWAYS HOSTING Số tiền: 16.0 USD (~16.0 USD) Trạng thái CSV: success Mô tả: Subscription CLOUDWAYS HOSTING","html/mail_050_e_ZwLjBQVjZGRkZQVkZQNjAmH1AQVjAj.html","","0079; 2026; 0053","2026-08-21T04:25:41.052Z"
51,"e_ZwLjBQVjZGRjBGH3ZQNjAmH0BQD1Aj==","wealifytester@yopmail.com","Your receipt from CLOUDWAYS HOSTING","Your receipt from CLOUDWAYS HOSTING","Wealify <no-reply@wealify.com>",4,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@cloudways.com Email id: EM-0078 Thời điểm CSV: 2026-03-27 13:41  Amount 16.00  Giao dịch thẻ  CSV id: CD-0052 Wealify order_no: WLF15-CD-0052 Thẻ: VC02 Loại: purchase Merchant: CLOUDWAYS HOSTING Số tiền: 16.0 USD (~16.0 USD) Trạng thái CSV: success Mô tả: Subscription CLOUDWAYS HOSTING","html/mail_051_e_ZwLjBQVjZGRjBGH3ZQNjAmH0BQD1Aj.html","","0078; 2026; 0052","2026-08-21T04:25:41.757Z"
52,"e_ZwLjBQVjZGRjBGH0ZQNjAmH0Amx5Aj==","wealifytester@yopmail.com","Your receipt from CLOUDWAYS HOSTING","Your receipt from CLOUDWAYS HOSTING","Wealify <no-reply@wealify.com>",4,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@cloudways.com Email id: EM-0077 Thời điểm CSV: 2026-02-27 18:30  Amount 16.00  Giao dịch thẻ  CSV id: CD-0051 Wealify order_no: WLF15-CD-0051 Thẻ: VC02 Loại: purchase Merchant: CLOUDWAYS HOSTING Số tiền: 16.0 USD (~16.0 USD) Trạng thái CSV: success Mô tả: Subscription CLOUDWAYS HOSTING","html/mail_052_e_ZwLjBQVjZGRjBGH0ZQNjAmH0Amx5Aj.html","","0077; 2026; 0051","2026-08-21T04:25:42.463Z"
53,"e_ZwLjBQVjZGRjBGHkZQNjAmH0AmZ5AN==","wealifytester@yopmail.com","Your receipt from FIGMA.COM","Your receipt from FIGMA.COM","Wealify <no-reply@wealify.com>",4,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@figma.com Email id: EM-0076 Thời điểm CSV: 2026-07-24 10:48  Amount 15.00  Giao dịch thẻ  CSV id: CD-0050 Wealify order_no: WLF15-CD-0050 Thẻ: VC03 Loại: purchase Merchant: FIGMA.COM Số tiền: 15.0 USD (~15.0 USD) Trạng thái CSV: success Mô tả: Subscription FIGMA.COM","html/mail_053_e_ZwLjBQVjZGRjBGHkZQNjAmH0AmZ5AN.html","","0076; 2026; 0050","2026-08-21T04:25:43.169Z"
54,"e_ZwLjBQVjZGRjBGD5ZQNjAmH0AwtlAD==","wealifytester@yopmail.com","Your receipt from FIGMA.COM","Your receipt from FIGMA.COM","Wealify <no-reply@wealify.com>",4,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@figma.com Email id: EM-0075 Thời điểm CSV: 2026-06-24 10:49  Amount 15.00  Giao dịch thẻ  CSV id: CD-0049 Wealify order_no: WLF15-CD-0049 Thẻ: VC03 Loại: purchase Merchant: FIGMA.COM Số tiền: 15.0 USD (~15.0 USD) Trạng thái CSV: success Mô tả: Subscription FIGMA.COM","html/mail_054_e_ZwLjBQVjZGRjBGD5ZQNjAmH0AwtlAD.html","","0075; 2026; 0049","2026-08-21T04:25:43.875Z"
55,"e_ZwLjBQVjZGRjBGD3ZQNjAmH0AwDlBD==","wealifytester@yopmail.com","Your receipt from FIGMA.COM","Your receipt from FIGMA.COM","Wealify <no-reply@wealify.com>",4,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@figma.com Email id: EM-0074 Thời điểm CSV: 2026-05-24 21:06  Amount 15.00  Giao dịch thẻ  CSV id: CD-0048 Wealify order_no: WLF15-CD-0048 Thẻ: VC03 Loại: purchase Merchant: FIGMA.COM Số tiền: 15.0 USD (~15.0 USD) Trạng thái CSV: success Mô tả: Subscription FIGMA.COM","html/mail_055_e_ZwLjBQVjZGRjBGD3ZQNjAmH0AwDlBD.html","","0074; 2026; 0048","2026-08-21T04:25:44.583Z"
56,"e_ZwLjBQVjZGRjBGD1ZQNjAmH0AGx2Zt==","wealifytester@yopmail.com","Your receipt from FIGMA.COM","Your receipt from FIGMA.COM","Wealify <no-reply@wealify.com>",4,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@figma.com Email id: EM-0073 Thời điểm CSV: 2026-04-24 15:21  Amount 15.00  Giao dịch thẻ  CSV id: CD-0047 Wealify order_no: WLF15-CD-0047 Thẻ: VC03 Loại: purchase Merchant: FIGMA.COM Số tiền: 15.0 USD (~15.0 USD) Trạng thái CSV: success Mô tả: Subscription FIGMA.COM","html/mail_056_e_ZwLjBQVjZGRjBGD1ZQNjAmH0AGx2Zt.html","","0073; 2026; 0047","2026-08-21T04:25:45.292Z"
57,"e_ZwLjBQVjZGRjBGDmZQNjAmH0AGH5At==","wealifytester@yopmail.com","Your receipt from FIGMA.COM","Your receipt from FIGMA.COM","Wealify <no-reply@wealify.com>",4,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@figma.com Email id: EM-0072 Thời điểm CSV: 2026-03-24 14:30  Amount 15.00  Giao dịch thẻ  CSV id: CD-0046 Wealify order_no: WLF15-CD-0046 Thẻ: VC03 Loại: purchase Merchant: FIGMA.COM Số tiền: 15.0 USD (~15.0 USD) Trạng thái CSV: success Mô tả: Subscription FIGMA.COM","html/mail_057_e_ZwLjBQVjZGRjBGDmZQNjAmH0AGH5At.html","","0072; 2026; 0046","2026-08-21T04:25:45.999Z"
58,"e_ZwLjBQVjZGRjBGDkZQNjAmH0AGRjAt==","wealifytester@yopmail.com","Your receipt from FIGMA.COM","Your receipt from FIGMA.COM","Wealify <no-reply@wealify.com>",4,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@figma.com Email id: EM-0071 Thời điểm CSV: 2026-02-24 12:36  Amount 15.00  Giao dịch thẻ  CSV id: CD-0045 Wealify order_no: WLF15-CD-0045 Thẻ: VC03 Loại: purchase Merchant: FIGMA.COM Số tiền: 15.0 USD (~15.0 USD) Trạng thái CSV: success Mô tả: Subscription FIGMA.COM","html/mail_058_e_ZwLjBQVjZGRjBGDkZQNjAmH0AGRjAt.html","","0071; 2026; 0045","2026-08-21T04:25:46.706Z"
59,"e_ZwLjBQVjZGRjBGZ5ZQNjAmH0AQp2Zt==","wealifytester@yopmail.com","Your receipt from CANVA","Your receipt from CANVA","Wealify <no-reply@wealify.com>",4,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@canva.com Email id: EM-0070 Thời điểm CSV: 2026-07-21 15:15  Amount 12.99  Giao dịch thẻ  CSV id: CD-0044 Wealify order_no: WLF15-CD-0044 Thẻ: VC01 Loại: purchase Merchant: CANVA* PRO MONTHLY Số tiền: 12.99 USD (~12.99 USD) Trạng thái CSV: success Mô tả: Subscription CANVA* PRO MONTHLY","html/mail_059_e_ZwLjBQVjZGRjBGZ5ZQNjAmH0AQp2Zt.html","","0070; 2026; 0044","2026-08-21T04:25:47.413Z"
60,"e_ZwLjBQVjZGRjBGZ1ZQNjAmH0Zmt3ZN==","wealifytester@yopmail.com","Your receipt from CANVA","Your receipt from CANVA","Wealify <no-reply@wealify.com>",4,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@canva.com Email id: EM-0069 Thời điểm CSV: 2026-06-21 13:57  Amount 12.99  Giao dịch thẻ  CSV id: CD-0043 Wealify order_no: WLF15-CD-0043 Thẻ: VC01 Loại: purchase Merchant: CANVA* PRO MONTHLY Số tiền: 12.99 USD (~12.99 USD) Trạng thái CSV: success Mô tả: Subscription CANVA* PRO MONTHLY","html/mail_060_e_ZwLjBQVjZGRjBGZ1ZQNjAmH0Zmt3ZN.html","","0069; 2026; 0043","2026-08-21T04:25:48.122Z"
61,"e_ZwLjBQVjZGRjBGZkZQNjAmH0Zwx0BN==","wealifytester@yopmail.com","Your receipt from CANVA","Your receipt from CANVA","Wealify <no-reply@wealify.com>",5,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@canva.com Email id: EM-0068 Thời điểm CSV: 2026-05-21 08:42  Amount 12.99  Giao dịch thẻ  CSV id: CD-0042 Wealify order_no: WLF15-CD-0042 Thẻ: VC01 Loại: purchase Merchant: CANVA* PRO MONTHLY Số tiền: 12.99 USD (~12.99 USD) Trạng thái CSV: success Mô tả: Subscription CANVA* PRO MONTHLY","html/mail_061_e_ZwLjBQVjZGRjBGZkZQNjAmH0Zwx0BN.html","","0068; 2026; 0042","2026-08-21T04:25:48.829Z"
62,"e_ZwLjBQVjZGRjBGV5ZQNjAmH0ZwD5Zj==","wealifytester@yopmail.com","Your receipt from CANVA","Your receipt from CANVA","Wealify <no-reply@wealify.com>",5,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@canva.com Email id: EM-0067 Thời điểm CSV: 2026-04-21 20:47  Amount 12.99  Giao dịch thẻ  CSV id: CD-0041 Wealify order_no: WLF15-CD-0041 Thẻ: VC01 Loại: purchase Merchant: CANVA* PRO MONTHLY Số tiền: 12.99 USD (~12.99 USD) Trạng thái CSV: success Mô tả: Subscription CANVA* PRO MONTHLY","html/mail_062_e_ZwLjBQVjZGRjBGV5ZQNjAmH0ZwD5Zj.html","","0067; 2026; 0041","2026-08-21T04:25:49.538Z"
63,"e_ZwLjBQVjZGRjBGV3ZQNjAmH0ZGx4ZD==","wealifytester@yopmail.com","Your receipt from CANVA","Your receipt from CANVA","Wealify <no-reply@wealify.com>",5,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@canva.com Email id: EM-0066 Thời điểm CSV: 2026-03-21 14:04  Amount 12.99  Giao dịch thẻ  CSV id: CD-0040 Wealify order_no: WLF15-CD-0040 Thẻ: VC01 Loại: purchase Merchant: CANVA* PRO MONTHLY Số tiền: 12.99 USD (~12.99 USD) Trạng thái CSV: success Mô tả: Subscription CANVA* PRO MONTHLY","html/mail_063_e_ZwLjBQVjZGRjBGV3ZQNjAmH0ZGx4ZD.html","","0066; 2026; 0040","2026-08-21T04:25:50.246Z"
64,"e_ZwLjBQVjZGRjBGV0ZQNjAmH0ZGZlBD==","wealifytester@yopmail.com","Your receipt from CANVA","Your receipt from CANVA","Wealify <no-reply@wealify.com>",5,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@canva.com Email id: EM-0065 Thời điểm CSV: 2026-02-21 11:31  Amount 12.99  Giao dịch thẻ  CSV id: CD-0039 Wealify order_no: WLF15-CD-0039 Thẻ: VC01 Loại: purchase Merchant: CANVA* PRO MONTHLY Số tiền: 12.99 USD (~12.99 USD) Trạng thái CSV: success Mô tả: Subscription CANVA* PRO MONTHLY","html/mail_064_e_ZwLjBQVjZGRjBGV0ZQNjAmH0ZGZlBD.html","","0065; 2026; 0039","2026-08-21T04:25:50.953Z"
65,"e_ZwLjBQVjZGRjBQD4ZQNjAmHmAQL2Zt==","wealifytester@yopmail.com","Your receipt from PADDLE.NET","Your receipt from PADDLE.NET","Wealify <no-reply@wealify.com>",5,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@paddle.com Email id: EM-0064 Thời điểm CSV: 2026-08-18 19:43  Amount 10.00  Giao dịch thẻ  CSV id: CD-0038 Wealify order_no: WLF15-CD-0038 Thẻ: VC01 Loại: purchase Merchant: PADDLE.NET* NOTION Số tiền: 10.0 USD (~10.0 USD) Trạng thái CSV: success Mô tả: Subscription PADDLE.NET* NOTION","html/mail_065_e_ZwLjBQVjZGRjBQD4ZQNjAmHmAQL2Zt.html","","0064; 2026; 0038","2026-08-21T04:25:51.658Z"
66,"e_ZwLjBQVjZGRjBQD1ZQNjAmHmZmx1BD==","wealifytester@yopmail.com","Your receipt from PADDLE.NET","Your receipt from PADDLE.NET","Wealify <no-reply@wealify.com>",5,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@paddle.com Email id: EM-0063 Thời điểm CSV: 2026-07-18 11:27  Amount 10.00  Giao dịch thẻ  CSV id: CD-0037 Wealify order_no: WLF15-CD-0037 Thẻ: VC01 Loại: purchase Merchant: PADDLE.NET* NOTION Số tiền: 10.0 USD (~10.0 USD) Trạng thái CSV: success Mô tả: Subscription PADDLE.NET* NOTION","html/mail_066_e_ZwLjBQVjZGRjBQD1ZQNjAmHmZmx1BD.html","","0063; 2026; 0037","2026-08-21T04:25:52.365Z"
67,"e_ZwLjBQVjZGRjBQDmZQNjAmHmZmZ4AN==","wealifytester@yopmail.com","Your receipt from PADDLE.NET","Your receipt from PADDLE.NET","Wealify <no-reply@wealify.com>",5,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@paddle.com Email id: EM-0062 Thời điểm CSV: 2026-06-18 11:33  Amount 10.00  Giao dịch thẻ  CSV id: CD-0036 Wealify order_no: WLF15-CD-0036 Thẻ: VC01 Loại: purchase Merchant: PADDLE.NET* NOTION Số tiền: 10.0 USD (~10.0 USD) Trạng thái CSV: success Mô tả: Subscription PADDLE.NET* NOTION","html/mail_067_e_ZwLjBQVjZGRjBQDmZQNjAmHmZmZ4AN.html","","0062; 2026; 0036","2026-08-21T04:25:53.072Z"
68,"e_ZwLjBQVjZGRjBQDkZQNjAmHmZmN5At==","wealifytester@yopmail.com","Your receipt from PADDLE.NET","Your receipt from PADDLE.NET","Wealify <no-reply@wealify.com>",5,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@paddle.com Email id: EM-0061 Thời điểm CSV: 2026-05-18 13:24  Amount 10.00  Giao dịch thẻ  CSV id: CD-0035 Wealify order_no: WLF15-CD-0035 Thẻ: VC01 Loại: purchase Merchant: PADDLE.NET* NOTION Số tiền: 10.0 USD (~10.0 USD) Trạng thái CSV: success Mô tả: Subscription PADDLE.NET* NOTION","html/mail_068_e_ZwLjBQVjZGRjBQDkZQNjAmHmZmN5At.html","","0061; 2026; 0035","2026-08-21T04:25:53.782Z"
69,"e_ZwLjBQVjZGRjZQR5ZQNjAmDkBQNmZD==","wealifytester@yopmail.com","Your receipt from PADDLE.NET","Your receipt from PADDLE.NET","Wealify <no-reply@wealify.com>",5,"Đây là email sandbox WLF-15 gửi từ mailbox Wealify (SMTP config).  Người gửi gốc (CSV): receipts@paddle.com Email id: EM-0060 Thời điểm CSV: 2026-04-18 13:25  Amount 10.00  Giao dịch thẻ  CSV id: CD-0034 Wealify order_no: WLF15-CD-0034 Thẻ: VC01 Loại: purchase Merchant: PADDLE.NET* NOTION Số tiền: 10.0 USD (~10.0 USD) Trạng thái CSV: success Mô tả: Subscription PADDLE.NET* NOTION","html/mail_069_e_ZwLjBQVjZGRjZQR5ZQNjAmDkBQNmZD.html","","0060; 2026; 0034","2026-08-21T04:25:54.489Z"
